date,field_id,crop_type,yield,irrigation,fertilizer_used,age_plantation
2022-04-30,17,oliviers,1808.707566870838,aspersion,True,29
2022-05-31,17,oliviers,1672.6505795594237,goutte-à-goutte,True,37
2022-06-30,17,oliviers,1033.4882391069143,goutte-à-goutte,True,22
2022-07-31,17,oliviers,973.4484752464588,goutte-à-goutte,True,49
2022-08-31,17,oliviers,1699.4403378318796,goutte-à-goutte,True,38
2022-09-30,17,oliviers,654.9932451581494,goutte-à-goutte,True,12
2022-10-31,17,oliviers,1710.3271755108706,goutte-à-goutte,True,26
2022-11-30,17,oliviers,947.7860263004546,goutte-à-goutte,False,4
2022-12-31,17,oliviers,852.4950583619885,goutte-à-goutte,True,3
2023-01-31,17,oliviers,886.6759684078253,goutte-à-goutte,True,40
2023-02-28,17,oliviers,1033.8851867663175,goutte-à-goutte,True,40
2023-03-31,17,oliviers,1900.4010141701501,goutte-à-goutte,False,46
2023-04-30,17,oliviers,1032.7836069198431,goutte-à-goutte,False,42
2023-05-31,17,oliviers,640.8388599988432,goutte-à-goutte,True,31
2023-06-30,17,oliviers,1598.8464604200926,goutte-à-goutte,True,44
2023-07-31,17,oliviers,803.3275532985735,aspersion,False,39
2023-08-31,17,oliviers,845.6112606068219,goutte-à-goutte,False,19
2023-09-30,17,oliviers,1415.0012893741232,goutte-à-goutte,True,46
2023-10-31,17,oliviers,1193.909179647555,goutte-à-goutte,False,20
2023-11-30,17,oliviers,902.2239694683726,goutte-à-goutte,False,30
2023-12-31,17,oliviers,1362.9467233449543,aspersion,False,8
2020-01-31,18,amandiers,1021.5446590319377,goutte-à-goutte,True,30
2020-02-29,18,amandiers,749.6178309904803,aspersion,True,32
2020-03-31,18,amandiers,530.9092254340001,goutte-à-goutte,True,45
2020-04-30,18,amandiers,964.3364448906417,goutte-à-goutte,True,41
2020-05-31,18,amandiers,856.0780960772652,goutte-à-goutte,False,21
2020-06-30,18,amandiers,1026.4796412181556,goutte-à-goutte,False,40
2020-07-31,18,amandiers,773.5691700077896,goutte-à-goutte,True,9
2020-08-31,18,amandiers,679.91750533236,aspersion,True,23
2020-09-30,18,amandiers,690.8042956153922,aspersion,True,8
2020-10-31,18,amandiers,775.834925617598,goutte-à-goutte,True,24
2020-11-30,18,amandiers,582.1288203739529,goutte-à-goutte,True,43
2020-12-31,18,amandiers,779.4746384839359,aspersion,True,33
2021-01-31,18,amandiers,868.01865864615,aucune,True,44
2021-02-28,18,amandiers,1006.2265234978127,aspersion,True,37
2021-03-31,18,amandiers,611.8035160967031,goutte-à-goutte,True,38
2021-04-30,18,amandiers,787.0389380273796,goutte-à-goutte,False,33
2021-05-31,18,amandiers,657.8361839715459,goutte-à-goutte,False,17
2021-06-30,18,amandiers,1082.410260931858,goutte-à-goutte,False,30
2021-07-31,18,amandiers,817.6824486149837,goutte-à-goutte,True,30
2021-08-31,18,amandiers,662.814657842132,goutte-à-goutte,True,16
2021-09-30,18,amandiers,788.0267570060478,goutte-à-goutte,True,30
2021-10-31,18,amandiers,1139.9550187576638,goutte-à-goutte,True,36
2021-11-30,18,amandiers,761.8202285887654,goutte-à-goutte,False,49
2021-12-31,18,amandiers,582.7290906341589,goutte-à-goutte,True,17
2022-01-31,18,amandiers,1113.1540429346076,goutte-à-goutte,False,30
2022-02-28,18,amandiers,892.3012258550568,aspersion,True,6
2022-03-31,18,amandiers,1114.1128484297935,goutte-à-goutte,True,37
2022-04-30,18,amandiers,1068.6941536998022,goutte-à-goutte,True,42
2022-05-31,18,amandiers,716.0220657930234,aspersion,True,19
2022-06-30,18,amandiers,650.8155053777542,aspersion,True,2
2022-07-31,18,amandiers,749.7262867510873,goutte-à-goutte,True,35
2022-08-31,18,amandiers,749.5816771866683,goutte-à-goutte,True,16
2022-09-30,18,amandiers,731.9344287125917,goutte-à-goutte,True,10
2022-10-31,18,amandiers,907.2022426160668,goutte-à-goutte,True,21
2022-11-30,18,amandiers,1085.4440856381348,goutte-à-goutte,True,33
2022-12-31,18,amandiers,816.1582785398028,goutte-à-goutte,True,25
2023-01-31,18,amandiers,493.27802789562975,goutte-à-goutte,True,39
2023-02-28,18,amandiers,785.7574656994689,aspersion,True,22
2023-03-31,18,amandiers,687.3402100726429,goutte-à-goutte,True,15
2023-04-30,18,amandiers,981.05975397507,goutte-à-goutte,True,47
2023-05-31,18,amandiers,546.3606946451624,aspersion,False,4
2023-06-30,18,amandiers,436.93804604358235,aucune,False,47
2023-07-31,18,amandiers,613.7169766688736,goutte-à-goutte,True,45
2023-08-31,18,amandiers,872.3905588506113,goutte-à-goutte,True,44
2023-09-30,18,amandiers,745.871006298333,goutte-à-goutte,True,43
2023-10-31,18,amandiers,534.5207921177885,aspersion,True,3
2023-11-30,18,amandiers,589.5342258454955,aspersion,True,13
2023-12-31,18,amandiers,708.102612118176,goutte-à-goutte,True,15
2020-01-31,19,oliviers,1255.9466059229578,goutte-à-goutte,True,3
2020-02-29,19,oliviers,961.3734159423868,goutte-à-goutte,True,34
2020-03-31,19,oliviers,1707.184170559654,aspersion,False,18
2020-04-30,19,oliviers,1048.346675715194,goutte-à-goutte,True,17
2020-05-31,19,oliviers,633.2573980816823,aspersion,True,18
2020-06-30,19,oliviers,925.7838743024317,goutte-à-goutte,True,29
2020-07-31,19,oliviers,1414.279731119536,aspersion,False,37
2020-08-31,19,oliviers,776.6800957152386,aspersion,True,33
2020-09-30,19,oliviers,1211.293971424839,goutte-à-goutte,True,10
2020-10-31,19,oliviers,1388.0525954002699,goutte-à-goutte,True,1
2020-11-30,19,oliviers,609.1544977475812,aucune,False,33
2020-12-31,19,oliviers,637.7952505892263,aspersion,True,18
2021-01-31,19,oliviers,742.5549810510025,goutte-à-goutte,True,33
2021-02-28,19,oliviers,1651.5502729498912,aucune,True,33
2021-03-31,19,oliviers,1172.9948253256764,goutte-à-goutte,False,47
2021-04-30,19,oliviers,1544.4417311466707,goutte-à-goutte,True,36
2021-05-31,19,oliviers,1422.6064944591228,goutte-à-goutte,True,14
2021-06-30,19,oliviers,1607.3922579075402,aspersion,False,3
2021-07-31,19,oliviers,989.5533461852038,goutte-à-goutte,True,18
2021-08-31,19,oliviers,1651.5755580362222,aucune,True,21
2021-09-30,19,oliviers,1428.9821983946424,goutte-à-goutte,True,23
2021-10-31,19,oliviers,1343.6558459275084,goutte-à-goutte,True,45
2021-11-30,19,oliviers,1277.6156981450283,goutte-à-goutte,False,44
2021-12-31,19,oliviers,1535.8475848734006,goutte-à-goutte,False,4
2022-01-31,19,oliviers,1504.409512236492,aspersion,True,7
2022-02-28,19,oliviers,1185.1209034111491,goutte-à-goutte,True,48
2022-03-31,19,oliviers,1049.6307016570918,aspersion,True,14
2022-04-30,19,oliviers,1109.2066466017145,goutte-à-goutte,False,44
2022-05-31,19,oliviers,1030.1263400174082,goutte-à-goutte,False,1
2022-06-30,19,oliviers,1462.1105287962441,goutte-à-goutte,False,21
2022-07-31,19,oliviers,979.1412190316488,goutte-à-goutte,True,32
2022-08-31,19,oliviers,967.5809562631384,goutte-à-goutte,True,18
2022-09-30,19,oliviers,1026.7081219216295,aspersion,True,17
2022-10-31,19,oliviers,1462.9572228225445,goutte-à-goutte,False,8
2022-11-30,19,oliviers,911.4855486439193,goutte-à-goutte,True,34
2022-12-31,19,oliviers,640.2080663747282,goutte-à-goutte,True,4
2023-01-31,19,oliviers,1029.9699457160002,goutte-à-goutte,True,41
2023-02-28,19,oliviers,1160.6909356656392,goutte-à-goutte,True,12
2023-03-31,19,oliviers,1172.8212667086218,aspersion,True,16
2023-04-30,19,oliviers,1484.5220155890433,goutte-à-goutte,True,42
2023-05-31,19,oliviers,1484.7718503662165,goutte-à-goutte,True,24
2023-06-30,19,oliviers,692.4178210978037,goutte-à-goutte,True,44
2023-07-31,19,oliviers,801.9572536005188,aspersion,True,29
2023-08-31,19,oliviers,1053.8060011053128,goutte-à-goutte,False,45
2023-09-30,19,oliviers,1460.7685417440482,goutte-à-goutte,True,28
2023-10-31,19,oliviers,1008.9034953132818,goutte-à-goutte,True,33
2023-11-30,19,oliviers,1201.5049390112365,goutte-à-goutte,True,22
2023-12-31,19,oliviers,1850.9387065727726,aspersion,True,16
2020-01-31,20,oliviers,1098.3188035050368,goutte-à-goutte,True,15
2020-02-29,20,oliviers,1302.1207168212,goutte-à-goutte,True,26
2020-03-31,20,oliviers,970.1776883063537,goutte-à-goutte,True,26
2020-04-30,20,oliviers,1428.5001201643556,aspersion,True,24
2020-05-31,20,oliviers,1084.4705568893567,aspersion,True,15
2020-06-30,20,oliviers,1301.3971508896452,goutte-à-goutte,True,40
2020-07-31,20,oliviers,1425.013334465695,aucune,True,40
2020-08-31,20,oliviers,1360.5775350077197,goutte-à-goutte,False,32
2020-09-30,20,oliviers,1253.2454018396281,goutte-à-goutte,True,44
2020-10-31,20,oliviers,891.975644338814,goutte-à-goutte,True,11
2020-11-30,20,oliviers,1085.9185762945153,goutte-à-goutte,False,49
2020-12-31,20,oliviers,512.1719924057651,aspersion,True,47
2021-01-31,20,oliviers,972.3704594898984,goutte-à-goutte,True,27
2021-02-28,20,oliviers,1253.455515187908,aspersion,True,44
2021-03-31,20,oliviers,1273.094577437895,goutte-à-goutte,False,34
2021-04-30,20,oliviers,1369.5638085428582,aspersion,True,1
2021-05-31,20,oliviers,1277.0237183993702,goutte-à-goutte,False,14
2021-06-30,20,oliviers,1300.3990368368209,goutte-à-goutte,True,18
2021-07-31,20,oliviers,1478.4869028300418,goutte-à-goutte,True,17
2021-08-31,20,oliviers,1690.5216231537413,aspersion,True,14
2021-09-30,20,oliviers,1470.6987260275046,goutte-à-goutte,True,28
2021-10-31,20,oliviers,1036.5611309472513,goutte-à-goutte,True,45
2021-11-30,20,oliviers,1284.6668357569274,goutte-à-goutte,True,43
2021-12-31,20,oliviers,1167.6042110944113,goutte-à-goutte,True,49
2022-01-31,20,oliviers,699.4606950591077,goutte-à-goutte,True,11
2022-02-28,20,oliviers,896.9299420304426,goutte-à-goutte,False,39
2022-03-31,20,oliviers,1306.3324650300713,goutte-à-goutte,True,32
2022-04-30,20,oliviers,1175.5573471477533,goutte-à-goutte,True,25
2022-05-31,20,oliviers,1181.5924934670406,goutte-à-goutte,True,17
2022-06-30,20,oliviers,993.8701974949226,goutte-à-goutte,True,24
2022-07-31,20,oliviers,1514.370151779452,aucune,True,10
2022-08-31,20,oliviers,849.4758130375851,aspersion,True,2
2022-09-30,20,oliviers,879.9267978560805,goutte-à-goutte,True,20
2022-10-31,20,oliviers,921.9067199069576,goutte-à-goutte,True,17
2022-11-30,20,oliviers,1213.1068003854482,goutte-à-goutte,True,30
2022-12-31,20,oliviers,1233.6477237916383,goutte-à-goutte,True,30
2023-01-31,20,oliviers,858.616269524624,aucune,True,30
2023-02-28,20,oliviers,1203.0646930522246,goutte-à-goutte,True,37
2023-03-31,20,oliviers,1458.961213666213,goutte-à-goutte,True,4
2023-04-30,20,oliviers,683.3353165589222,aspersion,True,10
2023-05-31,20,oliviers,1280.7053207557412,goutte-à-goutte,True,27
2023-06-30,20,oliviers,1118.405728310558,goutte-à-goutte,True,45
2023-07-31,20,oliviers,508.5315507742254,goutte-à-goutte,True,6
2023-08-31,20,oliviers,1446.7038113781682,goutte-à-goutte,True,22
2023-09-30,20,oliviers,1389.0463374974238,goutte-à-goutte,True,34
2023-10-31,20,oliviers,976.5061561180031,goutte-à-goutte,True,13
2023-11-30,20,oliviers,1539.5357224277118,goutte-à-goutte,True,35
2023-12-31,20,oliviers,1336.6771297644177,goutte-à-goutte,True,43
2020-01-31,21,oliviers,1198.119246773608,goutte-à-goutte,True,20
2020-02-29,21,oliviers,1340.4390800330018,goutte-à-goutte,True,22
2020-03-31,21,oliviers,1529.6498111375995,goutte-à-goutte,True,6
2020-04-30,21,oliviers,1212.394020138838,goutte-à-goutte,False,24
2020-05-31,21,oliviers,778.4321128374738,aspersion,True,1
2020-06-30,21,oliviers,1149.481075911542,goutte-à-goutte,False,44
2020-07-31,21,oliviers,1389.1618084284537,aspersion,True,3
2020-08-31,21,oliviers,1176.1090428225746,goutte-à-goutte,True,17
2020-09-30,21,oliviers,860.6518921723384,aspersion,True,23
2020-10-31,21,oliviers,1000.2402037164462,goutte-à-goutte,True,45
2020-11-30,21,oliviers,1748.0086629304208,goutte-à-goutte,True,11
2020-12-31,21,oliviers,1461.6635657614736,aucune,False,21
2021-01-31,21,oliviers,1160.0069246749563,goutte-à-goutte,True,22
2021-02-28,21,oliviers,694.1925933189026,goutte-à-goutte,True,37
2021-03-31,21,oliviers,1733.0754182726953,aspersion,True,41
2021-04-30,21,oliviers,1486.8906964425705,goutte-à-goutte,True,19
2021-05-31,21,oliviers,562.8628744906805,goutte-à-goutte,True,37
2021-06-30,21,oliviers,1547.9686155438972,goutte-à-goutte,True,1
2021-07-31,21,oliviers,1088.9089777216268,aspersion,False,20
2021-08-31,21,oliviers,1154.1108096467096,goutte-à-goutte,True,25
2021-09-30,21,oliviers,1255.9241445132443,aspersion,False,26
2021-10-31,21,oliviers,1103.4946257079546,aspersion,True,30
2021-11-30,21,oliviers,1230.6898554486995,goutte-à-goutte,False,24
2021-12-31,21,oliviers,1033.3662348886357,goutte-à-goutte,True,5
2022-01-31,21,oliviers,1499.8734461029717,goutte-à-goutte,True,7
2022-02-28,21,oliviers,1123.0699976260132,goutte-à-goutte,True,10
2022-03-31,21,oliviers,706.6415935731848,goutte-à-goutte,True,39
2022-04-30,21,oliviers,1248.9882576581358,goutte-à-goutte,True,2
2022-05-31,21,oliviers,1382.5180749074107,aspersion,True,28
2022-06-30,21,oliviers,1363.3911362167294,goutte-à-goutte,True,37
2022-07-31,21,oliviers,1275.500576715365,goutte-à-goutte,False,29
2022-08-31,21,oliviers,1198.3245900913043,aspersion,True,45
2022-09-30,21,oliviers,958.8919793025301,goutte-à-goutte,True,9
2022-10-31,21,oliviers,678.9998911945592,goutte-à-goutte,False,47
2022-11-30,21,oliviers,844.8741051832727,goutte-à-goutte,False,13
2022-12-31,21,oliviers,1194.3899247460631,goutte-à-goutte,True,19
2023-01-31,21,oliviers,1145.6733515660105,goutte-à-goutte,True,36
2023-02-28,21,oliviers,545.6225251529519,goutte-à-goutte,False,8
2023-03-31,21,oliviers,1229.6503704799406,goutte-à-goutte,True,15
2023-04-30,21,oliviers,795.9539019555991,goutte-à-goutte,True,26
2023-05-31,21,oliviers,979.4787358469911,goutte-à-goutte,True,7
2023-06-30,21,oliviers,728.9372075729027,aspersion,True,40
2023-07-31,21,oliviers,1401.9652300573775,aspersion,True,9
2023-08-31,21,oliviers,1326.3553553774018,aspersion,False,41
2023-09-30,21,oliviers,1602.1234900355273,aspersion,True,39
2023-10-31,21,oliviers,1321.2999166112131,goutte-à-goutte,True,6
2023-11-30,21,oliviers,687.4313907293281,goutte-à-goutte,False,5
2023-12-31,21,oliviers,1448.2523047780305,aucune,True,20
2020-01-31,22,oliviers,741.5420485650096,goutte-à-goutte,True,35
2020-02-29,22,oliviers,1560.6728203359094,aspersion,True,17
2020-03-31,22,oliviers,1090.0149024554514,goutte-à-goutte,True,32
2020-04-30,22,oliviers,855.3698180167255,goutte-à-goutte,False,22
2020-05-31,22,oliviers,861.4218135482206,goutte-à-goutte,True,31
2020-06-30,22,oliviers,1018.1922295883671,goutte-à-goutte,True,49
2020-07-31,22,oliviers,1087.4695184143468,aspersion,True,2
2020-08-31,22,oliviers,1645.7946864241248,goutte-à-goutte,True,46
2020-09-30,22,oliviers,1294.6682041152299,goutte-à-goutte,False,21
2020-10-31,22,oliviers,841.7666010923119,aspersion,True,48
2020-11-30,22,oliviers,1364.6796696856238,goutte-à-goutte,True,28
2020-12-31,22,oliviers,1603.5099822981879,goutte-à-goutte,True,46
2021-01-31,22,oliviers,423.920722577084,aspersion,True,36
2021-02-28,22,oliviers,954.0079885202459,goutte-à-goutte,True,25
2021-03-31,22,oliviers,639.4033591390272,goutte-à-goutte,True,11
2021-04-30,22,oliviers,1398.0896771109278,goutte-à-goutte,True,33
2021-05-31,22,oliviers,1212.7965031229392,aspersion,True,35
2021-06-30,22,oliviers,1062.780743953281,aspersion,True,36
2021-07-31,22,oliviers,692.6541293978711,goutte-à-goutte,True,18
2021-08-31,22,oliviers,1256.3512185407812,goutte-à-goutte,True,45
2021-09-30,22,oliviers,1493.357076008959,aspersion,True,44
2021-10-31,22,oliviers,1437.396845861129,goutte-à-goutte,True,21
2021-11-30,22,oliviers,1641.3566680976003,aspersion,True,26
2021-12-31,22,oliviers,1103.9555394552672,goutte-à-goutte,False,23
2022-01-31,22,oliviers,1416.0770092988155,goutte-à-goutte,True,39
2022-02-28,22,oliviers,1321.765941733941,goutte-à-goutte,True,42
2022-03-31,22,oliviers,1497.6868860386671,aspersion,True,44
2022-04-30,22,oliviers,1046.3874503404647,goutte-à-goutte,True,3
2022-05-31,22,oliviers,2218.377878168403,aspersion,True,23
2022-06-30,22,oliviers,836.1825328630949,goutte-à-goutte,True,40
2022-07-31,22,oliviers,1527.7425515318637,aspersion,True,43
2022-08-31,22,oliviers,1497.6396851376453,goutte-à-goutte,True,1
2022-09-30,22,oliviers,1265.688551216023,goutte-à-goutte,True,40
2022-10-31,22,oliviers,1605.6823660856376,goutte-à-goutte,False,24
2022-11-30,22,oliviers,1608.0746699809788,aspersion,True,47
2022-12-31,22,oliviers,1282.1691042814834,goutte-à-goutte,True,39
2023-01-31,22,oliviers,1607.614854081245,goutte-à-goutte,False,37
2023-02-28,22,oliviers,950.7412095659583,goutte-à-goutte,False,17
2023-03-31,22,oliviers,1214.8134618089257,goutte-à-goutte,True,1
2023-04-30,22,oliviers,947.3248160997254,goutte-à-goutte,True,25
2023-05-31,22,oliviers,1038.2684145836129,goutte-à-goutte,False,7
2023-06-30,22,oliviers,911.9777875232696,aspersion,True,46
2023-07-31,22,oliviers,636.127872016112,goutte-à-goutte,False,18
2023-08-31,22,oliviers,1230.882114323343,aucune,True,34
2023-09-30,22,oliviers,1456.8676087410217,goutte-à-goutte,True,25
2023-10-31,22,oliviers,1105.9538531893143,goutte-à-goutte,True,22
2023-11-30,22,oliviers,985.4605326507935,goutte-à-goutte,False,17
2023-12-31,22,oliviers,490.8163943791916,goutte-à-goutte,False,17
2020-01-31,23,oliviers,1240.7897516828607,aspersion,True,13
2020-02-29,23,oliviers,1643.004551592152,aspersion,True,33
2020-03-31,23,oliviers,1644.0251423533496,goutte-à-goutte,False,20
2020-04-30,23,oliviers,1776.2803989436356,aspersion,True,12
2020-05-31,23,oliviers,327.7283662669579,goutte-à-goutte,True,4
2020-06-30,23,oliviers,1488.2109624444647,goutte-à-goutte,True,31
2020-07-31,23,oliviers,791.9999783196068,aspersion,True,30
2020-08-31,23,oliviers,1708.1428884031868,goutte-à-goutte,True,47
2020-09-30,23,oliviers,1087.4452887239831,aspersion,True,14
2020-10-31,23,oliviers,1057.5857198169444,goutte-à-goutte,False,33
2020-11-30,23,oliviers,691.7933312444691,goutte-à-goutte,True,46
2020-12-31,23,oliviers,1410.7567024007233,goutte-à-goutte,True,20
2021-01-31,23,oliviers,1395.254645510282,aucune,True,11
2021-02-28,23,oliviers,790.5452625733377,goutte-à-goutte,False,47
2021-03-31,23,oliviers,1163.9793105260524,aspersion,True,3
2021-04-30,23,oliviers,1334.6399753949097,goutte-à-goutte,True,14
2021-05-31,23,oliviers,1552.726868342182,goutte-à-goutte,False,8
2021-06-30,23,oliviers,1040.078933204513,goutte-à-goutte,True,18
2021-07-31,23,oliviers,946.2371637778047,goutte-à-goutte,False,42
2021-08-31,23,oliviers,1197.0847487743217,goutte-à-goutte,True,42
2021-09-30,23,oliviers,1527.539610788658,goutte-à-goutte,False,10
2021-10-31,23,oliviers,985.8577617239054,goutte-à-goutte,True,35
2021-11-30,23,oliviers,1020.9408127226094,goutte-à-goutte,True,27
2021-12-31,23,oliviers,1022.8506115868252,goutte-à-goutte,True,4
2022-01-31,23,oliviers,1245.0338738997784,goutte-à-goutte,True,16
2022-02-28,23,oliviers,1233.1000409960345,aspersion,False,20
2022-03-31,23,oliviers,933.7658970675963,goutte-à-goutte,True,4
2022-04-30,23,oliviers,755.1362452758871,aspersion,True,3
2022-05-31,23,oliviers,913.5527702566458,goutte-à-goutte,True,43
2022-06-30,23,oliviers,554.2402061464591,goutte-à-goutte,True,39
2022-07-31,23,oliviers,1261.3314359575265,aspersion,True,43
2022-08-31,23,oliviers,1261.7667444599542,goutte-à-goutte,True,44
2022-09-30,23,oliviers,1338.3484410336719,goutte-à-goutte,True,43
2022-10-31,23,oliviers,1394.1494450970504,goutte-à-goutte,True,6
2022-11-30,23,oliviers,775.4134413054687,goutte-à-goutte,True,37
2022-12-31,23,oliviers,1109.173872890121,goutte-à-goutte,True,25
2023-01-31,23,oliviers,1096.9045531845782,goutte-à-goutte,True,11
2023-02-28,23,oliviers,1841.5705970501126,goutte-à-goutte,True,45
2023-03-31,23,oliviers,770.3454526716318,goutte-à-goutte,False,35
2023-04-30,23,oliviers,1149.781168745853,goutte-à-goutte,True,40
2023-05-31,23,oliviers,1789.1524004365428,goutte-à-goutte,True,30
2023-06-30,23,oliviers,1150.9739037625316,goutte-à-goutte,True,20
2023-07-31,23,oliviers,942.1527077801436,goutte-à-goutte,True,44
2023-08-31,23,oliviers,522.2317130848428,goutte-à-goutte,True,30
2023-09-30,23,oliviers,1049.7769400958484,goutte-à-goutte,False,10
2023-10-31,23,oliviers,1061.3136549293288,goutte-à-goutte,True,25
2023-11-30,23,oliviers,1305.3388443319384,goutte-à-goutte,True,25
2023-12-31,23,oliviers,1368.733411126139,aucune,True,26
2020-01-31,24,amandiers,815.8553962707576,goutte-à-goutte,True,11
2020-02-29,24,amandiers,753.6923338836044,goutte-à-goutte,True,45
2020-03-31,24,amandiers,681.9876652908491,goutte-à-goutte,False,28
2020-04-30,24,amandiers,858.359251103785,aspersion,True,37
2020-05-31,24,amandiers,468.9514970946458,goutte-à-goutte,True,20
2020-06-30,24,amandiers,812.447051490077,aucune,False,31
2020-07-31,24,amandiers,777.427864790038,aucune,True,35
2020-08-31,24,amandiers,445.291834508952,goutte-à-goutte,True,21
2020-09-30,24,amandiers,715.9640579699654,goutte-à-goutte,True,47
2020-10-31,24,amandiers,866.1835123310198,aspersion,True,25
2020-11-30,24,amandiers,774.9438668301275,goutte-à-goutte,True,41
2020-12-31,24,amandiers,1097.3159831304094,aspersion,False,42
2021-01-31,24,amandiers,716.9228977997301,aspersion,True,4
2021-02-28,24,amandiers,740.9078964809821,aspersion,True,45
2021-03-31,24,amandiers,571.7976362923217,goutte-à-goutte,True,22
2021-04-30,24,amandiers,680.6121409888693,goutte-à-goutte,True,45
2021-05-31,24,amandiers,1234.2333993004745,goutte-à-goutte,True,45
2021-06-30,24,amandiers,503.17984648949385,aucune,False,24
2021-07-31,24,amandiers,546.0782595111529,goutte-à-goutte,True,43
2021-08-31,24,amandiers,671.9978192206466,goutte-à-goutte,False,9
2021-09-30,24,amandiers,1089.5508109411119,goutte-à-goutte,True,1
2021-10-31,24,amandiers,939.2192614807468,goutte-à-goutte,True,48
2021-11-30,24,amandiers,519.0719489031505,aucune,False,18
2021-12-31,24,amandiers,717.6519235860183,goutte-à-goutte,True,42
2022-01-31,24,amandiers,826.9602712153745,goutte-à-goutte,True,8
2022-02-28,24,amandiers,803.0703033043063,goutte-à-goutte,True,27
2022-03-31,24,amandiers,608.986648019533,aspersion,True,49
2022-04-30,24,amandiers,782.5027436044852,aspersion,False,37
2022-05-31,24,amandiers,945.02234342965,goutte-à-goutte,True,42
2022-06-30,24,amandiers,729.8944052233305,aucune,True,9
2022-07-31,24,amandiers,630.9022956889788,goutte-à-goutte,True,12
2022-08-31,24,amandiers,797.1778161079253,aucune,True,35
2022-09-30,24,amandiers,944.5752235151865,goutte-à-goutte,True,2
2022-10-31,24,amandiers,1028.394464277391,aspersion,True,10
2022-11-30,24,amandiers,800.2498769003946,goutte-à-goutte,True,24
2022-12-31,24,amandiers,916.6680038394968,goutte-à-goutte,True,18
2023-01-31,24,amandiers,612.2105074877785,aucune,True,13
2023-02-28,24,amandiers,730.6111459408407,goutte-à-goutte,True,8
2023-03-31,24,amandiers,732.3906038149039,goutte-à-goutte,False,44
2023-04-30,24,amandiers,1074.3556662729204,aspersion,True,7
2023-05-31,24,amandiers,733.8953570160752,aspersion,True,22
2023-06-30,24,amandiers,1394.9347206863881,aspersion,True,12
2023-07-31,24,amandiers,609.4706442345365,aspersion,True,35
2023-08-31,24,amandiers,548.7142504542524,goutte-à-goutte,True,10
2023-09-30,24,amandiers,905.610397225815,goutte-à-goutte,True,12
2023-10-31,24,amandiers,683.5094450512897,goutte-à-goutte,True,46
2023-11-30,24,amandiers,570.838820049036,aspersion,True,1
2023-12-31,24,amandiers,916.177923697383,goutte-à-goutte,True,37
2020-01-31,25,oliviers,1139.403636956188,goutte-à-goutte,True,6
2020-02-29,25,oliviers,774.5642975537538,goutte-à-goutte,True,15
2020-03-31,25,oliviers,866.7578839411183,goutte-à-goutte,True,43
2020-04-30,25,oliviers,1614.426257174196,goutte-à-goutte,True,34
2020-05-31,25,oliviers,1355.922626788501,goutte-à-goutte,True,30
2020-06-30,25,oliviers,1416.886146482733,goutte-à-goutte,False,15
2020-07-31,25,oliviers,822.1954120865136,goutte-à-goutte,False,21
2020-08-31,25,oliviers,1315.607674720738,aspersion,True,15
2020-09-30,25,oliviers,671.1503711032054,goutte-à-goutte,False,30
2020-10-31,25,oliviers,962.8898707764104,aspersion,True,22
2020-11-30,25,oliviers,1820.0153622366424,aucune,True,31
2020-12-31,25,oliviers,1116.5217252736802,goutte-à-goutte,True,1
2021-01-31,25,oliviers,1400.9749121573257,aucune,True,20
2021-02-28,25,oliviers,1043.4559652075036,goutte-à-goutte,False,46
2021-03-31,25,oliviers,1127.837329898034,goutte-à-goutte,True,23
2021-04-30,25,oliviers,1028.9690121556243,goutte-à-goutte,True,45
2021-05-31,25,oliviers,1324.8918882470218,aspersion,False,49
2021-06-30,25,oliviers,1192.2185782659865,goutte-à-goutte,True,41
2021-07-31,25,oliviers,1144.0155715610965,goutte-à-goutte,True,20
2021-08-31,25,oliviers,1264.864390875054,goutte-à-goutte,False,13
2021-09-30,25,oliviers,2096.437792253292,goutte-à-goutte,True,48
2021-10-31,25,oliviers,1467.2920250442378,goutte-à-goutte,True,17
2021-11-30,25,oliviers,1100.9893399582033,goutte-à-goutte,True,23
2021-12-31,25,oliviers,1453.4535544924975,goutte-à-goutte,True,33
2022-01-31,25,oliviers,1103.1636298659093,goutte-à-goutte,True,29
2022-02-28,25,oliviers,1383.3258311639515,goutte-à-goutte,True,10
2022-03-31,25,oliviers,1521.814430627779,goutte-à-goutte,True,27
2022-04-30,25,oliviers,1175.863280515386,aucune,True,3
2022-05-31,25,oliviers,1317.6329371209024,aspersion,True,15
2022-06-30,25,oliviers,1019.2293572139861,goutte-à-goutte,True,1
2022-07-31,25,oliviers,1434.1182808497192,goutte-à-goutte,False,35
2022-08-31,25,oliviers,1118.2568381537467,goutte-à-goutte,True,21
2022-09-30,25,oliviers,904.1248299285437,aspersion,True,39
2022-10-31,25,oliviers,1820.2477720807906,goutte-à-goutte,False,34
2022-11-30,25,oliviers,1413.9273952718897,aspersion,True,2
2022-12-31,25,oliviers,1189.3659169656253,goutte-à-goutte,False,40
2023-01-31,25,oliviers,1014.7691934592427,aspersion,True,41
2023-02-28,25,oliviers,1178.2465184485002,goutte-à-goutte,False,39
2023-03-31,25,oliviers,1270.4515950357968,goutte-à-goutte,True,37
2023-04-30,25,oliviers,2000.0507785988116,goutte-à-goutte,True,10
2023-05-31,25,oliviers,1138.7059919216786,aspersion,True,21
2023-06-30,25,oliviers,2141.473610078732,aspersion,True,22
